ID,X,Y,spud year,Direction
30-025-46643,6.241683E+05,3.553386E+06,2020,H
30-015-45922,6.133446E+05,3.564333E+06,2020,H
30-015-45712,6.123555E+05,3.571019E+06,2020,H
30-015-45920,6.129800E+05,3.552392E+06,2020,H
30-015-45716,6.125203E+05,3.570998E+06,2020,H
30-015-45717,6.125310E+05,3.570998E+06,2020,H
30-015-45754,6.126468E+05,3.571008E+06,2020,H
30-015-45781,6.135383E+05,3.570976E+06,2020,H
30-025-46909,6.239179E+05,3.546808E+06,2020,H
30-025-46910,6.258154E+05,3.546831E+06,2020,H
30-025-46906,6.287597E+05,3.553967E+06,2020,H
30-025-44880,6.278411E+05,3.559797E+06,2020,H
30-015-45477,6.045314E+05,3.553122E+06,2020,H
30-015-45702,6.047756E+05,3.553109E+06,2020,H
30-025-44235,6.207439E+05,3.544289E+06,2020,H
30-025-44233,6.207237E+05,3.544289E+06,2020,H
30-025-44219,6.207137E+05,3.544289E+06,2020,H
30-025-44234,6.207786E+05,3.544290E+06,2020,H
30-015-45828,6.103125E+05,3.564227E+06,2020,H
30-025-45871,6.216333E+05,3.564590E+06,2020,H
30-025-45873,6.216120E+05,3.564589E+06,2020,H
30-025-45872,6.216227E+05,3.564589E+06,2020,H
30-015-45931,6.124631E+05,3.564259E+06,2020,H
30-015-45703,6.047848E+05,3.553109E+06,2020,H
30-015-45699,6.045222E+05,3.553122E+06,2020,H
30-015-45698,6.052875E+05,3.553096E+06,2020,H
30-025-44882,6.278228E+05,3.559797E+06,2020,H
30-025-44883,6.278320E+05,3.559797E+06,2020,H
30-025-46295,6.325603E+05,3.551635E+06,2020,H
30-025-46571,6.292648E+05,3.553970E+06,2020,H
30-025-46325,6.319891E+05,3.551628E+06,2020,H
30-015-46118,6.198678E+05,3.575667E+06,2020,H
30-025-46250,6.215326E+05,3.575703E+06,2020,H
30-015-46372,6.107946E+05,3.570595E+06,2020,H
30-025-46294,6.325665E+05,3.551635E+06,2020,H
30-015-46179,6.166090E+05,3.570607E+06,2020,H
30-015-46117,6.198586E+05,3.575667E+06,2020,H
30-025-46709,6.306725E+05,3.556496E+06,2020,H
30-025-46568,6.287496E+05,3.553967E+06,2020,H
30-025-46567,6.290076E+05,3.553968E+06,2020,H
30-015-46756,6.183319E+05,3.575833E+06,2020,H
30-025-46475,6.224735E+05,3.557328E+06,2020,H
30-025-46713,6.309589E+05,3.556500E+06,2020,H
30-015-46180,6.166197E+05,3.570607E+06,2020,H
30-015-46764,6.183228E+05,3.575833E+06,2020,H
30-025-46570,6.289975E+05,3.553968E+06,2020,H
30-025-43732,6.345241E+05,3.574172E+06,2020,H
30-025-46603,6.241775E+05,3.553387E+06,2020,H
30-025-46726,6.262876E+05,3.545337E+06,2020,H
30-025-46410,6.316997E+05,3.548375E+06,2020,H
30-015-46757,6.179511E+05,3.575830E+06,2020,H
30-025-46477,6.224836E+05,3.557328E+06,2020,H
30-015-46193,6.162432E+05,3.570598E+06,2020,H
30-025-46835,6.288263E+05,3.563028E+06,2020,H
30-025-46871,6.288446E+05,3.563029E+06,2020,H
30-025-46743,6.307862E+05,3.550841E+06,2020,H
30-025-46708,6.303806E+05,3.556508E+06,2020,H
30-025-46765,6.322322E+05,3.564429E+06,2020,H
30-025-43727,6.345332E+05,3.574172E+06,2020,H
30-025-46729,6.263028E+05,3.545340E+06,2020,H
30-025-46788,6.207741E+05,3.575551E+06,2020,H
30-025-46710,6.309488E+05,3.556502E+06,2020,H
30-025-46604,6.286211E+05,3.559822E+06,2020,H
30-025-46754,6.321812E+05,3.569567E+06,2020,H
30-025-46611,6.299668E+05,3.559843E+06,2020,H
30-025-46605,6.287165E+05,3.559823E+06,2020,H
30-025-46728,6.262953E+05,3.545337E+06,2020,H
30-025-46573,6.289874E+05,3.553968E+06,2020,H
30-025-46712,6.306625E+05,3.556496E+06,2020,H
30-025-46707,6.303706E+05,3.556507E+06,2020,H
30-015-46387,6.198495E+05,3.575667E+06,2020,H
30-025-46659,6.318355E+05,3.564466E+06,2020,H
30-015-46735,6.158301E+05,3.546519E+06,2020,H
30-015-46495,6.165775E+05,3.546529E+06,2020,H
30-015-46505,6.161376E+05,3.546721E+06,2020,H
30-025-46657,6.303511E+05,3.550784E+06,2020,H
30-015-46705,6.183410E+05,3.575836E+06,2020,H
30-015-46463,6.120113E+05,3.570624E+06,2020,H
30-015-46559,6.168161E+05,3.570805E+06,2020,H
30-015-46473,6.107840E+05,3.570595E+06,2020,H
30-015-46448,6.119899E+05,3.570624E+06,2020,H
30-015-46523,6.114203E+05,3.570602E+06,2020,H
30-025-46766,6.322356E+05,3.564423E+06,2020,H
30-015-46464,6.114416E+05,3.570603E+06,2020,H
30-025-46606,6.290344E+05,3.559885E+06,2020,H
30-025-46607,6.290417E+05,3.559892E+06,2020,H
30-025-46826,6.292949E+05,3.553970E+06,2020,H
30-015-46748,6.158392E+05,3.546528E+06,2020,H
30-015-46658,6.124633E+05,3.564248E+06,2020,H
30-015-46717,6.133438E+05,3.564344E+06,2020,H
30-015-46747,6.162370E+05,3.546533E+06,2020,H
30-015-46718,6.129173E+05,3.564254E+06,2020,H
30-015-46513,6.171025E+05,3.546536E+06,2020,H
30-025-46660,6.318432E+05,3.564458E+06,2020,H
30-025-46623,6.348228E+05,3.566512E+06,2020,H
30-015-46657,6.135961E+05,3.564341E+06,2020,H
30-025-46884,6.267584E+05,3.565259E+06,2020,H
30-015-46571,6.166017E+05,3.546538E+06,2020,H
30-025-46753,6.317671E+05,3.569536E+06,2020,H
30-025-46706,6.303605E+05,3.556507E+06,2020,H
30-025-46572,6.292849E+05,3.553970E+06,2020,H
30-025-46608,6.295798E+05,3.559836E+06,2020,H
30-015-46558,6.167841E+05,3.570804E+06,2020,H
30-025-46658,6.318356E+05,3.564458E+06,2020,H
30-025-46767,6.322391E+05,3.564433E+06,2020,H
30-025-46569,6.287698E+05,3.553967E+06,2020,H
30-025-46755,6.321913E+05,3.569568E+06,2020,H
30-025-46756,6.317772E+05,3.569536E+06,2020,H
30-025-46661,6.318431E+05,3.564466E+06,2020,H
30-025-46609,6.295899E+05,3.559836E+06,2020,H
30-025-46787,6.207649E+05,3.575551E+06,2020,H
30-015-46759,6.179328E+05,3.575830E+06,2020,H
30-015-47061,6.164211E+05,3.575858E+06,2020,H
30-015-47062,6.167834E+05,3.575672E+06,2020,H
30-025-47107,6.303496E+05,3.556629E+06,2020,H
30-025-47153,6.288994E+05,3.550004E+06,2020,H
30-025-47156,6.272386E+05,3.548329E+06,2020,H
30-025-47147,6.332011E+05,3.558277E+06,2020,H
30-025-47146,6.332111E+05,3.558277E+06,2020,H
30-025-47148,6.325712E+05,3.558274E+06,2020,H
30-025-47149,6.325611E+05,3.558274E+06,2020,H
30-025-47150,6.321025E+05,3.558268E+06,2020,H
30-025-47151,6.320925E+05,3.558268E+06,2020,H
30-025-47152,6.320824E+05,3.558268E+06,2020,H
30-015-47084,6.167743E+05,3.575671E+06,2020,H
30-025-47176,6.343572E+05,3.553465E+06,2020,H
30-025-47177,6.343667E+05,3.553466E+06,2020,H
30-025-47178,6.343773E+05,3.553466E+06,2020,H
30-025-47179,6.347792E+05,3.553452E+06,2020,H
30-025-47180,6.347893E+05,3.553452E+06,2020,H
30-025-47181,6.347994E+05,3.553452E+06,2020,H
30-025-46752,6.317571E+05,3.569536E+06,2020,H
30-025-46574,6.292748E+05,3.553970E+06,2020,H
30-025-46610,6.299568E+05,3.559842E+06,2020,H
30-015-47103,6.190624E+05,3.575765E+06,2020,H
30-015-47128,6.194791E+05,3.547573E+06,2020,H
30-025-47209,6.214965E+05,3.570790E+06,2020,H
30-025-47210,6.209603E+05,3.569354E+06,2020,H
30-025-47211,6.205453E+05,3.569276E+06,2020,H
30-025-47212,6.209788E+05,3.569329E+06,2020,H
30-015-47140,6.185657E+05,3.549886E+06,2020,H
30-025-47271,6.325511E+05,3.558274E+06,2020,H
30-025-47306,6.205544E+05,3.569276E+06,2020,H
30-025-47307,6.205361E+05,3.569275E+06,2020,H
30-025-47308,6.209697E+05,3.569329E+06,2020,H
30-025-47309,6.214874E+05,3.570790E+06,2020,H
30-025-47350,6.309895E+05,3.575984E+06,2020,H
30-025-47351,6.309968E+05,3.575990E+06,2020,H
30-025-47352,6.314687E+05,3.576043E+06,2020,H
30-025-47359,6.345958E+05,3.557840E+06,2020,H
30-025-47360,6.345957E+05,3.557861E+06,2020,H
30-025-47370,6.337260E+05,3.557986E+06,2020,H
30-025-47372,6.337460E+05,3.557985E+06,2020,H
30-025-47373,6.340434E+05,3.557968E+06,2020,H
30-025-47374,6.340534E+05,3.557968E+06,2020,H
30-025-47375,6.345200E+05,3.558168E+06,2020,H
30-025-47382,6.345905E+05,3.557850E+06,2020,H
30-015-47288,6.183890E+05,3.575605E+06,2020,H
30-015-47289,6.178455E+05,3.575601E+06,2020,H
30-015-47290,6.178345E+05,3.575601E+06,2020,H
30-025-47481,6.345300E+05,3.558168E+06,2020,H
30-025-47482,6.345401E+05,3.558168E+06,2020,H
30-025-46786,6.207558E+05,3.575551E+06,2020,H
30-025-47489,6.314596E+05,3.576043E+06,2020,H
30-025-47495,6.287595E+05,3.551484E+06,2020,H
30-025-47605,6.299769E+05,3.556623E+06,2020,H
30-025-47606,6.299568E+05,3.556623E+06,2020,H
30-025-47607,6.296738E+05,3.556406E+06,2020,H
30-025-47613,6.299669E+05,3.556623E+06,2020,H
30-025-47614,6.296810E+05,3.556628E+06,2020,H
30-025-47615,6.296609E+05,3.556628E+06,2020,H
30-025-47638,6.296138E+05,3.572437E+06,2020,H
30-025-47640,6.296062E+05,3.572437E+06,2020,H
30-015-47448,6.054869E+05,3.553111E+06,2020,V
30-015-47433,6.119990E+05,3.570752E+06,2020,H
30-015-46852,6.166110E+05,3.546529E+06,2020,H
30-015-46863,6.170934E+05,3.546536E+06,2020,H
30-015-46866,6.166018E+05,3.546529E+06,2020,H
30-015-46897,6.171752E+05,3.546728E+06,2020,H
30-015-46925,6.170842E+05,3.546535E+06,2020,H
30-025-47037,6.310926E+05,3.551674E+06,2020,H
30-025-47045,6.306826E+05,3.556496E+06,2020,H
30-015-46964,6.156844E+05,3.575814E+06,2020,H
30-015-46965,6.156936E+05,3.575814E+06,2020,H
30-015-46966,6.162911E+05,3.575902E+06,2020,H
30-025-47050,6.316664E+05,3.571129E+06,2020,H
30-025-47051,6.316755E+05,3.571129E+06,2020,H
30-025-47052,6.323539E+05,3.567823E+06,2020,H
30-025-47053,6.323195E+05,3.571149E+06,2020,H
30-015-46978,6.142039E+05,3.544907E+06,2020,H
30-015-46980,6.147208E+05,3.544914E+06,2020,H
30-015-46982,6.150393E+05,3.544918E+06,2020,H
30-015-47014,6.141948E+05,3.544907E+06,2020,H
30-015-47015,6.153642E+05,3.544940E+06,2020,H
30-025-47786,6.337159E+05,3.557986E+06,2020,H
30-025-47829,6.299467E+05,3.556623E+06,2020,H
30-025-47856,6.296509E+05,3.556628E+06,2020,H
30-025-47882,6.303725E+05,3.556798E+06,2020,H
30-025-47883,6.303825E+05,3.556798E+06,2020,H
30-025-47884,6.303624E+05,3.556798E+06,2020,H
30-025-47969,6.289596E+05,3.553935E+06,2020,H
30-025-47992,6.296499E+05,3.570220E+06,2020,H
30-015-47799,6.199426E+05,3.552463E+06,2020,H
30-015-45924,6.129171E+05,3.564265E+06,2020,H
30-025-45069,6.236918E+05,3.574962E+06,2019,H
30-015-45740,6.130134E+05,3.570925E+06,2019,H
30-015-45648,6.130241E+05,3.570925E+06,2019,H
30-015-45646,6.125416E+05,3.570999E+06,2019,H
30-025-45838,6.243609E+05,3.559678E+06,2019,H
30-015-45645,6.125096E+05,3.570998E+06,2019,H
30-025-45729,6.241438E+05,3.574928E+06,2019,H
30-025-45726,6.245082E+05,3.545949E+06,2019,H
30-015-45919,6.129709E+05,3.552392E+06,2019,H
30-015-45649,6.135380E+05,3.570998E+06,2019,H
30-015-45780,6.135363E+05,3.570987E+06,2019,H
30-025-45728,6.244579E+05,3.574868E+06,2019,H
30-025-45727,6.244487E+05,3.574868E+06,2019,H
30-015-45647,6.129921E+05,3.570924E+06,2019,H
30-015-45650,6.135384E+05,3.570966E+06,2019,H
30-025-45731,6.254805E+05,3.575644E+06,2019,H
30-025-45535,6.256111E+05,3.556479E+06,2019,H
30-025-45730,6.254714E+05,3.575644E+06,2019,H
30-025-45773,6.259385E+05,3.563056E+06,2019,H
30-025-45770,6.262162E+05,3.563057E+06,2019,H
30-025-45771,6.261979E+05,3.563057E+06,2019,H
30-025-45772,6.259568E+05,3.563056E+06,2019,H
30-025-45704,6.263873E+05,3.575750E+06,2019,H
30-025-45444,6.248571E+05,3.545080E+06,2019,H
30-025-45442,6.248479E+05,3.545080E+06,2019,H
30-025-45531,6.265240E+05,3.556491E+06,2019,H
30-025-45533,6.265392E+05,3.556491E+06,2019,H
30-025-45537,6.265468E+05,3.556491E+06,2019,H
30-025-45534,6.265316E+05,3.556491E+06,2019,H
30-025-45536,6.266069E+05,3.556492E+06,2019,D
30-025-45769,6.266473E+05,3.563054E+06,2019,H
30-015-45332,6.145833E+05,3.570736E+06,2019,H
30-015-45249,6.145727E+05,3.570736E+06,2019,H
30-025-45645,6.266656E+05,3.563055E+06,2019,H
30-025-45732,6.263965E+05,3.575750E+06,2019,H
30-025-45834,6.274725E+05,3.548553E+06,2019,H
30-025-45827,6.274817E+05,3.548553E+06,2019,H
30-025-45835,6.272656E+05,3.548537E+06,2019,H
30-025-45831,6.270706E+05,3.551544E+06,2019,H
30-015-45737,6.150053E+05,3.552415E+06,2019,H
30-025-45186,6.275549E+05,3.554695E+06,2019,H
30-025-45820,6.274964E+05,3.546671E+06,2019,H
30-025-45672,6.273695E+05,3.559575E+06,2019,H
30-025-45671,6.273583E+05,3.559585E+06,2019,H
30-025-45217,6.271420E+05,3.554802E+06,2019,H
30-025-45413,6.269295E+05,3.567607E+06,2019,H
30-025-45443,6.243615E+05,3.545079E+06,2019,H
30-015-45334,6.152774E+05,3.570736E+06,2019,H
30-025-45673,6.273731E+05,3.559572E+06,2019,H
30-015-45732,6.154075E+05,3.552419E+06,2019,H
30-015-45333,6.152667E+05,3.570739E+06,2019,H
30-025-45828,6.272564E+05,3.548537E+06,2019,H
30-025-45814,6.278371E+05,3.559590E+06,2019,H
30-025-45693,6.278366E+05,3.559601E+06,2019,H
30-025-45867,6.274812E+05,3.546670E+06,2019,H
30-025-45185,6.275646E+05,3.554699E+06,2019,H
30-025-45821,6.275041E+05,3.546671E+06,2019,H
30-025-45819,6.274888E+05,3.546670E+06,2019,H
30-025-45692,6.278365E+05,3.559611E+06,2019,V
30-025-45833,6.275731E+05,3.548555E+06,2019,H
30-015-45491,6.154167E+05,3.552419E+06,2019,H
30-025-45836,6.272473E+05,3.548537E+06,2019,H
30-025-45506,6.280647E+05,3.553183E+06,2019,H
30-025-45694,6.281410E+05,3.559595E+06,2019,H
30-015-45025,6.158625E+05,3.564487E+06,2019,H
30-025-45830,6.274542E+05,3.548553E+06,2019,H
30-025-45832,6.276097E+05,3.548555E+06,2019,H
30-025-45706,6.282135E+05,3.543658E+06,2019,H
30-025-45825,6.282437E+05,3.546680E+06,2019,H
30-025-45505,6.280748E+05,3.553179E+06,2019,H
30-025-45826,6.282589E+05,3.546680E+06,2019,H
30-025-45707,6.284572E+05,3.543661E+06,2019,H
30-015-45652,6.161525E+05,3.553060E+06,2019,H
30-015-45231,6.157726E+05,3.570759E+06,2019,H
30-025-45695,6.281353E+05,3.559587E+06,2019,H
30-015-45906,6.191884E+05,3.569356E+06,2019,H
30-015-45061,6.162982E+05,3.564493E+06,2019,H
30-015-44854,6.197758E+05,3.575712E+06,2019,H
30-025-44996,6.319647E+05,3.556689E+06,2019,H
30-025-45138,6.319962E+05,3.564759E+06,2019,H
30-015-45909,6.197744E+05,3.569363E+06,2019,H
30-015-45907,6.197836E+05,3.569363E+06,2019,H
30-015-45486,6.197849E+05,3.575712E+06,2019,H
30-015-45910,6.197927E+05,3.569364E+06,2019,H
30-015-45421,6.199523E+05,3.566157E+06,2019,H
30-015-45420,6.199600E+05,3.566157E+06,2019,H
30-015-45787,6.090608E+05,3.549773E+06,2019,H
30-025-45516,6.321632E+05,3.569549E+06,2019,H
30-025-45013,6.325680E+05,3.556697E+06,2019,H
30-025-45003,6.325771E+05,3.556697E+06,2019,H
30-025-44166,6.320271E+05,3.553457E+06,2019,H
30-025-45523,6.321531E+05,3.569549E+06,2019,H
30-025-45139,6.320063E+05,3.564759E+06,2019,H
30-015-45859,6.093756E+05,3.552261E+06,2019,H
30-015-45311,6.093595E+05,3.569316E+06,2019,H
30-025-44238,6.210898E+05,3.544332E+06,2019,H
30-025-44237,6.210798E+05,3.544331E+06,2019,H
30-025-45765,6.325773E+05,3.562872E+06,2019,H
30-025-45762,6.325873E+05,3.562872E+06,2019,H
30-025-44986,6.325497E+05,3.556697E+06,2019,H
30-025-45261,6.325589E+05,3.556697E+06,2019,H
30-015-45312,6.093595E+05,3.569307E+06,2019,H
30-025-44239,6.211000E+05,3.544332E+06,2019,H
30-025-44236,6.210698E+05,3.544332E+06,2019,H
30-015-45313,6.096011E+05,3.569312E+06,2019,H
30-015-45845,6.098366E+05,3.564190E+06,2019,H
30-015-45314,6.096011E+05,3.569321E+06,2019,H
30-025-45141,6.328995E+05,3.564790E+06,2019,H
30-025-45763,6.331882E+05,3.562890E+06,2019,H
30-025-45761,6.331028E+05,3.562888E+06,2019,H
30-025-45465,6.334243E+05,3.562881E+06,2019,H
30-025-45764,6.325974E+05,3.562872E+06,2019,H
30-025-45271,6.326953E+05,3.569573E+06,2019,H
30-025-44984,6.332017E+05,3.556705E+06,2019,H
30-015-45843,6.096591E+05,3.564177E+06,2019,H
30-025-45840,6.332030E+05,3.562890E+06,2019,H
30-025-45466,6.334042E+05,3.562880E+06,2019,H
30-025-45471,6.336012E+05,3.555713E+06,2019,H
30-025-45272,6.326853E+05,3.569573E+06,2019,H
30-015-45827,6.099998E+05,3.564224E+06,2019,H
30-025-45140,6.328895E+05,3.564789E+06,2019,H
30-015-45315,6.093596E+05,3.569298E+06,2019,H
30-025-45464,6.334142E+05,3.562880E+06,2019,H
30-025-45000,6.331835E+05,3.556705E+06,2019,H
30-025-45164,6.331926E+05,3.556705E+06,2019,H
30-025-45472,6.336113E+05,3.555713E+06,2019,H
30-025-45475,6.335912E+05,3.555713E+06,2019,H
30-025-45474,6.338838E+05,3.555613E+06,2019,H
30-025-43589,6.336034E+05,3.569576E+06,2019,H
30-025-43588,6.335883E+05,3.569567E+06,2019,H
30-025-45473,6.338768E+05,3.555620E+06,2019,H
30-025-45699,6.223277E+05,3.557279E+06,2019,H
30-025-43728,6.336036E+05,3.569567E+06,2019,H
30-025-45936,6.342855E+05,3.555721E+06,2019,H
30-025-42321,6.216630E+05,3.547609E+06,2019,H
30-025-45845,6.343008E+05,3.566434E+06,2019,H
30-025-45700,6.223369E+05,3.557279E+06,2019,H
30-025-45843,6.343083E+05,3.566432E+06,2019,H
30-025-43658,6.342462E+05,3.569517E+06,2019,H
30-025-45757,6.342741E+05,3.566440E+06,2019,H
30-025-43659,6.342613E+05,3.569517E+06,2019,H
30-025-45844,6.342934E+05,3.566435E+06,2019,H
30-025-45813,6.342815E+05,3.566438E+06,2019,H
30-025-45920,6.224000E+05,3.564560E+06,2019,H
30-025-44921,6.347897E+05,3.543477E+06,2019,H
30-025-45477,6.347738E+05,3.557896E+06,2019,H
30-025-43599,6.345375E+05,3.569513E+06,2019,H
30-025-45478,6.347838E+05,3.557896E+06,2019,H
30-025-43432,6.345527E+05,3.569513E+06,2019,H
30-025-45476,6.347637E+05,3.557896E+06,2019,H
30-025-45616,6.347542E+05,3.566506E+06,2019,H
30-025-45617,6.347619E+05,3.566506E+06,2019,H
30-025-45702,6.230302E+05,3.557338E+06,2019,H
30-025-45701,6.230210E+05,3.557338E+06,2019,H
30-025-45717,6.232271E+05,3.544273E+06,2019,H
30-025-45921,6.224383E+05,3.564560E+06,2019,H
30-025-45989,6.232069E+05,3.544273E+06,2019,H
30-025-45715,6.231969E+05,3.544273E+06,2019,H
30-025-43196,6.235018E+05,3.574969E+06,2019,H
30-025-46023,6.231062E+05,3.575843E+06,2019,H
30-015-45918,6.125686E+05,3.552387E+06,2019,H
30-015-45936,6.125777E+05,3.552387E+06,2019,H
30-025-45863,6.227476E+05,3.564566E+06,2019,H
30-025-45716,6.232168E+05,3.544273E+06,2019,H
30-025-45862,6.227583E+05,3.564566E+06,2019,H
30-025-45615,6.347695E+05,3.566506E+06,2019,H
30-025-45742,6.290499E+05,3.559925E+06,2019,H
30-025-45696,6.290426E+05,3.559918E+06,2019,H
30-025-45739,6.290573E+05,3.559932E+06,2019,H
30-025-45416,6.288578E+05,3.566113E+06,2019,H
30-015-45570,6.167413E+05,3.575763E+06,2019,H
30-015-45062,6.165298E+05,3.564496E+06,2019,H
30-025-45743,6.295670E+05,3.559855E+06,2019,H
30-025-45697,6.296079E+05,3.559855E+06,2019,H
30-025-45526,6.297203E+05,3.551615E+06,2019,H
30-025-45524,6.298623E+05,3.551534E+06,2019,H
30-025-45740,6.296280E+05,3.559855E+06,2019,H
30-025-45698,6.299949E+05,3.559861E+06,2019,H
30-025-45527,6.298702E+05,3.551528E+06,2019,H
30-025-45744,6.299848E+05,3.559861E+06,2019,H
30-025-45528,6.297103E+05,3.551615E+06,2019,H
30-015-45275,6.171556E+05,3.575762E+06,2019,H
30-015-45277,6.171465E+05,3.575762E+06,2019,H
30-025-45320,6.302938E+05,3.561597E+06,2019,H
30-025-45321,6.302736E+05,3.561597E+06,2019,H
30-025-45572,6.303622E+05,3.550775E+06,2019,H
30-025-45383,6.303620E+05,3.550784E+06,2019,H
30-025-45240,6.305164E+05,3.561522E+06,2019,H
30-025-45322,6.302837E+05,3.561597E+06,2019,H
30-015-45521,6.179175E+05,3.570766E+06,2019,H
30-025-45241,6.305063E+05,3.561522E+06,2019,H
30-015-45523,6.179176E+05,3.570756E+06,2019,H
30-025-45708,6.307922E+05,3.550852E+06,2019,H
30-025-45386,6.303617E+05,3.550793E+06,2019,H
30-015-45522,6.179173E+05,3.570777E+06,2019,H
30-025-45639,6.306310E+05,3.563096E+06,2019,H
30-025-45454,6.306851E+05,3.563158E+06,2019,V
30-015-45278,6.183959E+05,3.575834E+06,2019,H
30-015-45276,6.183868E+05,3.575834E+06,2019,H
30-025-45638,6.306127E+05,3.563096E+06,2019,H
30-025-45418,6.307800E+05,3.550852E+06,2019,H
30-025-45455,6.306760E+05,3.563158E+06,2019,H
30-025-45642,6.306218E+05,3.563096E+06,2019,H
30-025-45384,6.307617E+05,3.550852E+06,2019,H
30-025-45621,6.306897E+05,3.563158E+06,2019,H
30-025-45387,6.307861E+05,3.550852E+06,2019,H
30-025-45641,6.306035E+05,3.563096E+06,2019,H
30-015-45940,6.188129E+05,3.569306E+06,2019,H
30-025-45598,6.309627E+05,3.556667E+06,2019,H
30-025-45596,6.309828E+05,3.556668E+06,2019,H
30-015-45939,6.188311E+05,3.569307E+06,2019,H
30-025-45643,6.313395E+05,3.563089E+06,2019,H
30-025-45594,6.312741E+05,3.556641E+06,2019,H
30-025-45640,6.313486E+05,3.563089E+06,2019,H
30-025-45453,6.313386E+05,3.563150E+06,2019,H
30-015-45941,6.188220E+05,3.569307E+06,2019,H
30-025-45593,6.313595E+05,3.556596E+06,2019,H
30-025-45597,6.309718E+05,3.556667E+06,2019,H
30-025-45644,6.313578E+05,3.563089E+06,2019,H
30-025-45451,6.313478E+05,3.563150E+06,2019,H
30-025-45452,6.313569E+05,3.563150E+06,2019,H
30-025-45590,6.316763E+05,3.556600E+06,2019,H
30-015-45788,6.080272E+05,3.549697E+06,2019,H
30-025-45591,6.315987E+05,3.556645E+06,2019,H
30-025-45592,6.315886E+05,3.556645E+06,2019,H
30-025-45595,6.312641E+05,3.556641E+06,2019,H
30-015-45379,6.191792E+05,3.569356E+06,2019,D
30-025-46024,6.284048E+05,3.549990E+06,2019,H
30-025-46110,6.239433E+05,3.564577E+06,2019,H
30-025-46111,6.239326E+05,3.564577E+06,2019,H
30-025-46160,6.333153E+05,3.553491E+06,2019,H
30-025-46037,6.303464E+05,3.559978E+06,2019,H
30-025-46232,6.300426E+05,3.553888E+06,2019,H
30-025-46032,6.311370E+05,3.559876E+06,2019,H
30-025-46212,6.331730E+05,3.558258E+06,2019,H
30-025-46216,6.327941E+05,3.558269E+06,2019,H
30-025-46026,6.280356E+05,3.549985E+06,2019,H
30-025-46211,6.331830E+05,3.558258E+06,2019,H
30-025-46078,6.347134E+05,3.567988E+06,2019,H
30-025-46446,6.302982E+05,3.559959E+06,2019,H
30-025-46122,6.333275E+05,3.553491E+06,2019,H
30-025-45417,6.288494E+05,3.566076E+06,2019,H
30-025-45899,6.307982E+05,3.550852E+06,2019,H
30-015-46240,6.135386E+05,3.570957E+06,2019,H
30-025-46231,6.297673E+05,3.553938E+06,2019,H
30-025-46234,6.297675E+05,3.553928E+06,2019,H
30-025-46343,6.281419E+05,3.559629E+06,2019,H
30-025-46029,6.280457E+05,3.549985E+06,2019,H
30-025-46215,6.328648E+05,3.558224E+06,2019,H
30-025-45602,6.221703E+05,3.574004E+06,2019,H
30-015-46096,6.186801E+05,3.575760E+06,2019,H
30-025-46341,6.274138E+05,3.559559E+06,2019,H
30-025-46365,6.319907E+05,3.562874E+06,2019,H
30-025-46388,6.287859E+05,3.551469E+06,2019,H
30-025-46440,6.311233E+05,3.558749E+06,2019,H
30-025-46450,6.307193E+05,3.559871E+06,2019,H
30-025-46509,6.316358E+05,3.556812E+06,2019,H
30-025-46161,6.333214E+05,3.553491E+06,2019,H
30-025-46296,6.300627E+05,3.553888E+06,2019,H
30-025-46304,6.321446E+05,3.560690E+06,2019,H
30-025-46377,6.321547E+05,3.560690E+06,2019,H
30-025-46439,6.223361E+05,3.557370E+06,2019,H
30-025-46303,6.321647E+05,3.560690E+06,2019,H
30-025-46273,6.330606E+05,3.569595E+06,2019,H
30-025-46383,6.292026E+05,3.551629E+06,2019,H
30-025-46348,6.281362E+05,3.559621E+06,2019,H
30-025-46392,6.287683E+05,3.551479E+06,2019,H
30-025-46489,6.308124E+05,3.550838E+06,2019,H
30-025-46313,6.346190E+05,3.553267E+06,2019,H
30-025-45216,6.272538E+05,3.554865E+06,2019,H
30-025-46275,6.327134E+05,3.569592E+06,2019,H
30-025-46442,6.314669E+05,3.559995E+06,2019,H
30-015-46106,6.099996E+05,3.564234E+06,2019,H
30-025-46340,6.279688E+05,3.559555E+06,2019,H
30-025-46387,6.291925E+05,3.551629E+06,2019,H
30-025-46228,6.297672E+05,3.553948E+06,2019,H
30-025-46229,6.295368E+05,3.553965E+06,2019,H
30-025-46213,6.331629E+05,3.558258E+06,2019,H
30-025-46227,6.300526E+05,3.553888E+06,2019,H
30-025-46390,6.294239E+05,3.551632E+06,2019,H
30-025-46233,6.295468E+05,3.553965E+06,2019,H
30-025-46332,6.273990E+05,3.559573E+06,2019,H
30-025-46385,6.287771E+05,3.551474E+06,2019,H
30-025-46314,6.346128E+05,3.553267E+06,2019,H
30-025-45206,6.250780E+05,3.553200E+06,2019,H
30-015-46095,6.186710E+05,3.575760E+06,2019,H
30-025-46112,6.237616E+05,3.564602E+06,2019,H
30-025-46413,6.224831E+05,3.557282E+06,2019,H
30-025-45971,6.336442E+05,3.566354E+06,2019,H
30-015-45399,6.051631E+05,3.572098E+06,2019,H
30-025-46445,6.310989E+05,3.559857E+06,2019,H
30-015-45385,6.156299E+05,3.575531E+06,2019,H
30-025-46438,6.223269E+05,3.557370E+06,2019,H
30-025-46214,6.328142E+05,3.558269E+06,2019,H
30-025-46444,6.314568E+05,3.559995E+06,2019,H
